date,store_id,item_id,qty_sold,price,stock_on_hand,lead_time_days,ordering_cost,unit_cost,holding_rate
2024-03-20,S3,I5,30,34,22,4,100,20,0.2
2024-03-21,S3,I5,25,37,42,4,100,20,0.2
2024-03-22,S3,I5,31,33,59,5,100,20,0.2
2024-03-23,S3,I5,27,22,54,5,100,20,0.2
2024-03-24,S3,I5,27,27,50,5,100,20,0.2
2024-03-25,S3,I5,28,30,33,2,100,20,0.2
2024-03-26,S3,I5,31,32,48,4,100,20,0.2
2024-03-27,S3,I5,34,29,57,4,100,20,0.2
2024-03-28,S3,I5,34,49,34,4,100,20,0.2
2024-03-29,S3,I5,29,19,98,2,100,20,0.2
2024-03-30,S3,I5,29,20,67,6,100,20,0.2
2024-03-31,S3,I5,32,23,69,3,100,20,0.2
2024-04-01,S3,I5,36,14,26,6,100,20,0.2
2024-04-02,S3,I5,36,13,67,2,100,20,0.2
2024-04-03,S3,I5,33,15,99,6,100,20,0.2
2024-04-04,S3,I5,33,47,81,2,100,20,0.2
2024-04-05,S3,I5,40,45,48,5,100,20,0.2
2024-04-06,S3,I5,38,45,32,3,100,20,0.2
2024-04-07,S3,I5,31,30,99,2,100,20,0.2
2024-04-08,S3,I5,35,15,86,5,100,20,0.2
2024-04-09,S3,I5,34,42,55,2,100,20,0.2
2024-04-10,S3,I5,35,36,91,6,100,20,0.2
2024-04-11,S3,I5,40,11,31,2,100,20,0.2
2024-04-12,S3,I5,37,13,56,4,100,20,0.2
2024-04-13,S3,I5,31,34,61,5,100,20,0.2
2024-04-14,S3,I5,37,26,27,4,100,20,0.2
2024-04-15,S3,I5,33,27,35,3,100,20,0.2
2024-04-16,S3,I5,33,27,22,4,100,20,0.2
2024-04-17,S3,I5,34,26,99,4,100,20,0.2
2024-04-18,S3,I5,34,23,57,2,100,20,0.2
2024-04-19,S3,I5,35,46,24,6,100,20,0.2
2024-04-20,S3,I5,30,15,21,4,100,20,0.2
2024-04-21,S3,I5,29,38,78,2,100,20,0.2
2024-04-22,S3,I5,33,12,67,4,100,20,0.2
2024-04-23,S3,I5,27,41,20,2,100,20,0.2
2024-04-24,S3,I5,28,25,70,4,100,20,0.2
2024-04-25,S3,I5,32,49,74,2,100,20,0.2
2024-04-26,S3,I5,32,37,72,3,100,20,0.2
2024-04-27,S3,I5,30,31,27,3,100,20,0.2
2024-04-28,S3,I5,22,36,58,4,100,20,0.2
2024-04-29,S3,I5,30,47,43,5,100,20,0.2
2024-04-30,S3,I5,24,11,33,6,100,20,0.2
2024-05-01,S3,I5,31,41,67,3,100,20,0.2
2024-05-02,S3,I5,29,22,95,3,100,20,0.2
2024-05-03,S3,I5,24,36,82,2,100,20,0.2
2024-05-04,S3,I5,24,36,28,2,100,20,0.2
2024-05-05,S3,I5,28,35,90,5,100,20,0.2
2024-05-06,S3,I5,29,17,99,4,100,20,0.2
2024-05-07,S3,I5,32,16,72,6,100,20,0.2
2024-05-08,S3,I5,30,36,46,2,100,20,0.2
2024-05-09,S3,I5,27,33,42,4,100,20,0.2
2024-05-10,S3,I5,34,12,22,5,100,20,0.2
2024-05-11,S3,I5,26,40,29,2,100,20,0.2
2024-05-12,S3,I5,32,39,40,5,100,20,0.2
2024-05-13,S3,I5,31,32,95,2,100,20,0.2
2024-05-14,S3,I5,33,29,68,3,100,20,0.2
2024-05-15,S3,I5,35,38,67,6,100,20,0.2
2024-05-16,S3,I5,31,11,35,6,100,20,0.2
2024-05-17,S3,I5,36,14,75,3,100,20,0.2
2024-05-18,S3,I5,30,22,49,2,100,20,0.2
2024-05-19,S3,I5,35,30,47,3,100,20,0.2
2024-05-20,S3,I5,34,43,24,3,100,20,0.2
2024-05-21,S3,I5,37,20,73,2,100,20,0.2
2024-05-22,S3,I5,36,46,67,5,100,20,0.2
2024-05-23,S3,I5,36,15,53,5,100,20,0.2
2024-05-24,S3,I5,39,41,45,3,100,20,0.2
2024-05-25,S3,I5,35,23,71,2,100,20,0.2
2024-05-26,S3,I5,34,17,59,4,100,20,0.2
2024-05-27,S3,I5,38,19,44,6,100,20,0.2
2024-05-28,S3,I5,30,42,50,3,100,20,0.2
2024-05-29,S3,I5,39,35,40,5,100,20,0.2
2024-05-30,S3,I5,29,13,87,3,100,20,0.2
2024-05-31,S3,I5,32,18,49,4,100,20,0.2
2024-06-01,S3,I5,31,14,42,6,100,20,0.2
2024-06-02,S3,I5,34,42,79,4,100,20,0.2
2024-06-03,S3,I5,30,25,26,4,100,20,0.2
2024-06-04,S3,I5,26,18,64,3,100,20,0.2
2024-06-05,S3,I5,27,33,29,2,100,20,0.2
2024-06-06,S3,I5,26,32,90,5,100,20,0.2
2024-06-07,S3,I5,28,49,39,6,100,20,0.2
2024-06-08,S3,I5,28,37,88,2,100,20,0.2
2024-06-09,S3,I5,29,47,21,4,100,20,0.2
2024-06-10,S3,I5,28,30,59,6,100,20,0.2
2024-06-11,S3,I5,23,21,56,3,100,20,0.2
2024-06-12,S3,I5,22,47,86,6,100,20,0.2
2024-06-13,S3,I5,23,26,80,4,100,20,0.2
2024-06-14,S3,I5,25,19,48,3,100,20,0.2
2024-06-15,S3,I5,22,22,63,4,100,20,0.2
2024-06-16,S3,I5,27,35,96,5,100,20,0.2
2024-06-17,S3,I5,23,46,76,2,100,20,0.2
2024-06-18,S3,I5,23,32,77,5,100,20,0.2
2024-06-19,S3,I5,25,20,67,2,100,20,0.2
2024-06-20,S3,I5,25,20,92,2,100,20,0.2
2024-06-21,S3,I5,30,12,55,5,100,20,0.2
2024-06-22,S3,I5,25,14,95,4,100,20,0.2
2024-06-23,S3,I5,25,12,37,3,100,20,0.2
2024-06-24,S3,I5,27,14,61,5,100,20,0.2
2024-06-25,S3,I5,36,14,69,6,100,20,0.2
2024-06-26,S3,I5,36,24,27,2,100,20,0.2
2024-06-27,S3,I5,32,39,81,4,100,20,0.2
2024-06-28,S3,I5,38,42,45,3,100,20,0.2
2024-06-29,S3,I5,32,49,84,4,100,20,0.2
2024-06-30,S3,I5,31,10,30,3,100,20,0.2
2024-07-01,S3,I5,30,40,63,3,100,20,0.2
2024-07-02,S3,I5,32,26,49,3,100,20,0.2
2024-07-03,S3,I5,33,30,99,4,100,20,0.2
2024-07-04,S3,I5,39,30,96,3,100,20,0.2
2024-07-05,S3,I5,40,33,46,5,100,20,0.2
2024-07-06,S3,I5,36,33,59,6,100,20,0.2
2024-07-07,S3,I5,40,11,59,3,100,20,0.2
2024-07-08,S3,I5,31,47,49,3,100,20,0.2
2024-07-09,S3,I5,35,19,32,5,100,20,0.2
2024-07-10,S3,I5,39,13,58,6,100,20,0.2
2024-07-11,S3,I5,35,43,80,2,100,20,0.2
2024-07-12,S3,I5,34,24,69,5,100,20,0.2
2024-07-13,S3,I5,31,48,27,2,100,20,0.2
2024-07-14,S3,I5,36,37,46,2,100,20,0.2
2024-07-15,S3,I5,29,26,81,3,100,20,0.2
2024-07-16,S3,I5,35,33,58,5,100,20,0.2
2024-07-17,S3,I5,30,39,66,4,100,20,0.2
2024-07-18,S3,I5,34,22,22,4,100,20,0.2
